Data,IBOV
29/07/2026 00:00:00,"173885,00"
30/07/2026 00:00:00,"177159,00"
31/07/2026 00:00:00,"177999,00"
03/08/2026 00:00:00,"178000,00"
04/08/2026 00:00:00,"177895,00"
05/08/2026 00:00:00,"177726,00"
06/08/2026 00:00:00,"175546,00"
07/08/2026 00:00:00,"172513,00"
10/08/2026 00:00:00,"172180,00"
11/08/2026 00:00:00,"167875,00"
12/08/2026 00:00:00,"167491,00"
13/08/2026 00:00:00,"167101,00"
14/08/2026 00:00:00,"166934,00"
17/08/2026 00:00:00,"166784,00"
18/08/2026 00:00:00,"166335,00"
19/08/2026 00:00:00,"167830,00"
20/08/2026 00:00:00,"167584,05"
21/08/2026 00:00:00,"171031,73"
24/08/2026 00:00:00,"171906,72"
